user_id,amount,datetime
352,109259,2022-10-08 00:54:00
5,3500,2022-10-08 00:59:00
505,123,2022-10-08 01:09:00
508,25000,2022-10-08 01:11:00
562,10000,2022-10-08 01:25:00
93,26000,2022-10-08 01:26:00
365,21525,2022-10-08 01:27:00
11,4000,2022-10-08 01:59:00
407,4000,2022-10-08 02:06:00
663,25097,2022-10-08 02:18:00
407,20000,2022-10-08 02:47:00
788,35848,2022-10-08 03:00:00
369,259666,2022-10-08 03:25:00
972,1100,2022-10-08 03:32:00
922,10000,2022-10-08 03:33:00
518,1420,2022-10-08 03:41:00
157,18888,2022-10-08 04:03:00
421,10000,2022-10-08 04:23:00
254,3000,2022-10-08 04:32:00
5,10000,2022-10-08 04:45:00
421,6500,2022-10-08 04:46:00
586,9500,2022-10-08 05:03:00
836,10000,2022-10-08 05:04:00
99,447723,2022-10-08 05:09:00
440,1200,2022-10-08 05:10:00
836,20000,2022-10-08 05:39:00
934,1000,2022-10-08 05:48:00
567,7995,2022-10-08 06:18:00
454,10000,2022-10-08 06:22:00
82,900,2022-10-08 06:30:00
547,27000,2022-10-08 07:15:00
989,35000,2022-10-08 07:27:00
967,8800,2022-10-08 07:33:00
324,3800,2022-10-08 08:00:00
849,5346,2022-10-08 08:15:00
518,360,2022-10-08 08:28:00
202,6500,2022-10-08 08:43:00
790,3900,2022-10-08 08:52:00
790,9800,2022-10-08 08:55:00
272,23530,2022-10-08 08:58:00
474,6000,2022-10-08 08:59:00
196,10000,2022-10-08 09:02:00
380,7000,2022-10-08 09:03:00
795,4000,2022-10-08 09:20:00
754,3474,2022-10-08 09:22:00
190,3000,2022-10-08 09:37:00
18,1000,2022-10-08 10:14:00
672,18750,2022-10-08 10:27:00
920,56600,2022-10-08 10:34:00
162,90000,2022-10-08 10:45:00
967,39000,2022-10-08 10:46:00
962,20790,2022-10-08 10:57:00
421,17500,2022-10-08 11:10:00
836,5000,2022-10-08 11:36:00
978,500,2022-10-08 11:43:00
137,22000,2022-10-08 11:58:00
47,4500,2022-10-08 12:10:00
344,160000,2022-10-08 13:13:00
989,16000,2022-10-08 13:17:00
18,4000,2022-10-08 13:19:00
418,20000,2022-10-08 13:21:00
438,594851,2022-10-08 13:29:00
82,2600,2022-10-08 13:29:00
222,30692,2022-10-08 13:39:00
829,7000,2022-10-08 13:51:00
289,6000,2022-10-08 13:57:00
47,2386,2022-10-08 14:11:00
140,3000,2022-10-08 14:16:00
421,21000,2022-10-08 14:33:00
82,39650,2022-10-08 14:54:00
922,50000,2022-10-08 15:01:00
836,6000,2022-10-08 15:04:00
47,1000,2022-10-08 15:26:00
153,6000,2022-10-08 16:03:00
261,2500,2022-10-08 16:06:00
47,3137,2022-10-08 16:16:00
292,7500,2022-10-08 16:21:00
944,1000,2022-10-08 16:23:00
78,8600,2022-10-08 16:27:00
637,14000,2022-10-08 16:43:00
980,650,2022-10-08 16:49:00
182,5618,2022-10-08 16:49:00
78,57500,2022-10-08 16:52:00
852,15050,2022-10-08 17:04:00
836,15000,2022-10-08 17:34:00
47,6000,2022-10-08 18:17:00
509,10000,2022-10-08 18:23:00
763,1561,2022-10-08 19:07:00
930,50000,2022-10-08 19:26:00
190,4979,2022-10-08 20:07:00
78,25000,2022-10-08 20:08:00
930,30000,2022-10-08 20:22:00
829,9000,2022-10-08 20:26:00
980,4500,2022-10-08 20:42:00
449,30476,2022-10-08 20:54:00
850,5623,2022-10-08 20:55:00
190,278,2022-10-08 21:09:00
16,3738,2022-10-08 21:11:00
508,35000,2022-10-08 21:14:00
2,13000,2022-10-08 21:15:00
208,10000,2022-10-08 21:46:00
157,11111,2022-10-08 21:55:00
440,2000,2022-10-08 22:32:00
751,3850,2022-10-08 22:56:00
558,582,2022-10-08 23:00:00
710,29500,2022-10-08 23:08:00
625,11422,2022-10-08 23:11:00
663,4635,2022-10-08 23:49:00
547,6771,2022-10-08 23:55:00
922,20000,2022-10-08 23:58:00
202,19195,2022-10-08 23:59:00
920,5200,2022-10-09 00:27:00
476,35000,2022-10-09 00:30:00
186,5000,2022-10-09 00:42:00
541,1000,2022-10-09 00:57:00
763,3500,2022-10-09 00:58:00
634,288756,2022-10-09 00:58:00
435,2100,2022-10-09 01:00:00
855,5000,2022-10-09 01:08:00
547,36921,2022-10-09 01:37:00
824,3500,2022-10-09 01:50:00
786,67000,2022-10-09 02:06:00
788,27797,2022-10-09 02:07:00
884,53500,2022-10-09 02:20:00
421,6200,2022-10-09 03:00:00
549,13213,2022-10-09 03:03:00
804,250,2022-10-09 03:23:00
688,57093,2022-10-09 03:31:00
819,5500,2022-10-09 03:35:00
745,118000,2022-10-09 03:43:00
114,25000,2022-10-09 03:54:00
378,3000,2022-10-09 04:06:00
412,4200,2022-10-09 04:14:00
934,500,2022-10-09 04:30:00
888,975,2022-10-09 04:49:00
502,7300,2022-10-09 04:53:00
31,1822,2022-10-09 05:11:00
2,11400,2022-10-09 05:23:00
852,873,2022-10-09 05:26:00
440,5000,2022-10-09 05:37:00
245,126000,2022-10-09 05:44:00
502,6000,2022-10-09 05:50:00
336,33545,2022-10-09 06:10:00
784,1500,2022-10-09 06:14:00
828,6000,2022-10-09 06:16:00
625,16406,2022-10-09 06:37:00
47,2300,2022-10-09 06:48:00
731,10000,2022-10-09 07:09:00
39,15817,2022-10-09 07:23:00
845,21000,2022-10-09 07:28:00
972,500,2022-10-09 07:55:00
16,5191,2022-10-09 07:56:00
226,412,2022-10-09 08:02:00
11,6500,2022-10-09 08:47:00
852,13150,2022-10-09 08:53:00
421,22100,2022-10-09 09:07:00
785,153000,2022-10-09 09:14:00
296,11900,2022-10-09 09:47:00
889,5000,2022-10-09 09:48:00
202,15000,2022-10-09 09:51:00
845,23190,2022-10-09 10:02:00
187,10000,2022-10-09 10:02:00
980,2600,2022-10-09 10:06:00
442,21308,2022-10-09 10:39:00
836,10000,2022-10-09 10:41:00
435,500,2022-10-09 10:58:00
664,4500,2022-10-09 11:22:00
5,1500,2022-10-09 11:22:00
114,10000,2022-10-09 11:30:00
795,2500,2022-10-09 11:35:00
159,15000,2022-10-09 11:39:00
294,128872,2022-10-09 11:42:00
565,1500,2022-10-09 12:04:00
464,144162,2022-10-09 12:17:00
267,12021,2022-10-09 12:19:00
980,1050,2022-10-09 12:28:00
78,52500,2022-10-09 12:29:00
82,10000,2022-10-09 12:36:00
18,1000,2022-10-09 13:05:00
633,5098,2022-10-09 13:31:00
824,4600,2022-10-09 13:32:00
412,2000,2022-10-09 13:35:00
972,1800,2022-10-09 13:49:00
146,17500,2022-10-09 13:56:00
786,80760,2022-10-09 14:20:00
944,1000,2022-10-09 14:23:00
470,3541,2022-10-09 14:30:00
920,18900,2022-10-09 14:31:00
850,16276,2022-10-09 14:33:00
637,13500,2022-10-09 14:47:00
448,16000,2022-10-09 14:49:00
97,21000,2022-10-09 14:52:00
168,1700,2022-10-09 14:55:00
946,18000,2022-10-09 15:04:00
480,4330,2022-10-09 15:10:00
162,75000,2022-10-09 15:19:00
384,3500,2022-10-09 15:25:00
471,36000,2022-10-09 15:37:00
415,700000,2022-10-09 16:04:00
71,500,2022-10-09 16:33:00
795,2000,2022-10-09 16:45:00
731,12000,2022-10-09 16:50:00
972,500,2022-10-09 16:57:00
693,42527,2022-10-09 17:22:00
805,468,2022-10-09 17:24:00
421,27500,2022-10-09 17:36:00
667,6072,2022-10-09 18:19:00
829,11000,2022-10-09 18:24:00
164,4900,2022-10-09 18:25:00
745,6000,2022-10-09 18:56:00
421,3200,2022-10-09 18:56:00
125,700,2022-10-09 18:58:00
754,14922,2022-10-09 19:17:00
373,10100,2022-10-09 19:28:00
659,5000,2022-10-09 19:48:00
309,4000,2022-10-09 19:52:00
75,5000,2022-10-09 19:57:00
477,20000,2022-10-09 19:59:00
16,10200,2022-10-09 20:10:00
12,480,2022-10-09 20:17:00
125,500,2022-10-09 20:53:00
157,1100,2022-10-09 21:01:00
82,24000,2022-10-09 21:07:00
16,5000,2022-10-09 21:08:00
666,3000,2022-10-09 21:19:00
112,33896,2022-10-09 21:32:00
836,20000,2022-10-09 21:33:00
448,13600,2022-10-09 21:38:00
916,1944,2022-10-09 21:44:00
989,95000,2022-10-09 21:55:00
190,7256,2022-10-09 21:57:00
796,5000,2022-10-09 22:07:00
934,1000,2022-10-09 22:08:00
167,3000,2022-10-09 22:31:00
836,8000,2022-10-09 22:34:00
408,19000,2022-10-09 22:39:00
47,1990,2022-10-09 22:41:00
262,500,2022-10-09 22:56:00
852,6150,2022-10-09 23:19:00
985,5000,2022-10-09 23:41:00
852,1445,2022-10-09 23:49:00
581,12646,2022-10-09 23:55:00
407,4000,2022-10-09 23:56:00
60,10000,2022-10-10 00:23:00
167,3499,2022-10-10 00:46:00
936,4974,2022-10-10 00:47:00
795,1000,2022-10-10 00:59:00
5,4200,2022-10-10 00:59:00
421,15100,2022-10-10 01:21:00
634,259116,2022-10-10 01:22:00
922,60000,2022-10-10 01:40:00
790,4500,2022-10-10 01:50:00
164,1400,2022-10-10 01:54:00
421,5700,2022-10-10 02:00:00
390,20000,2022-10-10 02:07:00
422,14800,2022-10-10 02:16:00
856,21000,2022-10-10 02:22:00
97,4000,2022-10-10 02:27:00
12,805,2022-10-10 02:43:00
47,2000,2022-10-10 02:47:00
157,22222,2022-10-10 02:52:00
749,10000,2022-10-10 02:55:00
634,199043,2022-10-10 02:56:00
821,3000,2022-10-10 02:58:00
987,4000,2022-10-10 03:13:00
922,20000,2022-10-10 03:42:00
448,37000,2022-10-10 04:08:00
502,6114,2022-10-10 04:11:00
422,10000,2022-10-10 04:19:00
912,688,2022-10-10 04:19:00
829,11000,2022-10-10 04:19:00
183,9092,2022-10-10 04:24:00
836,10000,2022-10-10 04:38:00
852,1603,2022-10-10 05:17:00
828,8999,2022-10-10 05:24:00
352,12000,2022-10-10 05:30:00
653,38750,2022-10-10 05:41:00
649,1000,2022-10-10 05:51:00
760,8400,2022-10-10 05:53:00
852,2892,2022-10-10 05:55:00
934,1500,2022-10-10 06:09:00
208,10928,2022-10-10 06:16:00
412,1400,2022-10-10 06:34:00
365,52818,2022-10-10 07:13:00
748,40000,2022-10-10 07:13:00
47,1111,2022-10-10 07:30:00
634,306329,2022-10-10 07:41:00
536,1100,2022-10-10 07:44:00
796,14000,2022-10-10 07:44:00
601,240000,2022-10-10 08:03:00
804,7394,2022-10-10 08:05:00
344,150000,2022-10-10 08:09:00
852,7150,2022-10-10 08:22:00
421,20500,2022-10-10 08:23:00
377,15000,2022-10-10 08:27:00
11,5000,2022-10-10 08:30:00
397,1500,2022-10-10 08:50:00
802,39000,2022-10-10 09:00:00
509,5000,2022-10-10 09:21:00
448,38200,2022-10-10 09:38:00
625,30000,2022-10-10 09:50:00
407,2600,2022-10-10 10:18:00
47,3000,2022-10-10 10:19:00
536,4300,2022-10-10 10:19:00
754,686,2022-10-10 10:30:00
790,4300,2022-10-10 10:31:00
464,13000,2022-10-10 10:36:00
553,6000,2022-10-10 10:53:00
612,10000,2022-10-10 10:57:00
187,100,2022-10-10 11:03:00
521,7500,2022-10-10 11:07:00
74,9889,2022-10-10 11:07:00
723,4600,2022-10-10 11:16:00
795,5000,2022-10-10 11:26:00
226,1259,2022-10-10 11:38:00
604,5000,2022-10-10 11:51:00
920,110950,2022-10-10 12:16:00
159,8528,2022-10-10 12:48:00
157,21111,2022-10-10 13:03:00
497,15793,2022-10-10 13:07:00
666,2000,2022-10-10 13:32:00
826,369,2022-10-10 13:55:00
112,2116,2022-10-10 14:02:00
351,7104,2022-10-10 14:47:00
980,5000,2022-10-10 14:55:00
440,2200,2022-10-10 15:06:00
60,7000,2022-10-10 15:15:00
927,9500,2022-10-10 15:19:00
637,12000,2022-10-10 15:43:00
483,2903,2022-10-10 15:43:00
508,50000,2022-10-10 15:58:00
474,4000,2022-10-10 16:05:00
691,910,2022-10-10 16:10:00
547,4000,2022-10-10 16:13:00
541,1000,2022-10-10 16:32:00
162,90000,2022-10-10 16:35:00
244,4000,2022-10-10 16:38:00
915,45000,2022-10-10 16:56:00
125,1000,2022-10-10 17:11:00
565,650,2022-10-10 17:18:00
377,15000,2022-10-10 17:23:00
162,50000,2022-10-10 17:39:00
907,1258,2022-10-10 18:02:00
16,7500,2022-10-10 18:09:00
261,2500,2022-10-10 18:22:00
497,17374,2022-10-10 18:28:00
64,2000,2022-10-10 18:40:00
185,1023,2022-10-10 18:42:00
796,7000,2022-10-10 19:01:00
390,19000,2022-10-10 19:19:00
422,10000,2022-10-10 19:21:00
548,1000,2022-10-10 19:28:00
33,7000,2022-10-10 19:30:00
654,5210,2022-10-10 19:30:00
972,500,2022-10-10 19:30:00
78,25000,2022-10-10 19:32:00
2,42000,2022-10-10 19:38:00
93,10100,2022-10-10 20:02:00
142,42500,2022-10-10 20:13:00
663,2471,2022-10-10 20:19:00
657,8400,2022-10-10 20:29:00
852,8700,2022-10-10 20:34:00
565,20000,2022-10-10 20:36:00
751,1003,2022-10-10 20:36:00
47,5900,2022-10-10 20:45:00
565,2000,2022-10-10 20:52:00
637,10500,2022-10-10 20:53:00
344,60000,2022-10-10 20:56:00
852,3902,2022-10-10 21:00:00
518,6400,2022-10-10 21:56:00
187,416,2022-10-10 21:57:00
114,7000,2022-10-10 22:05:00
634,268398,2022-10-10 22:19:00
318,4000,2022-10-10 22:38:00
460,138000,2022-10-10 22:38:00
660,1000,2022-10-10 22:51:00
185,1402,2022-10-10 23:08:00
148,15000,2022-10-10 23:09:00
201,13275,2022-10-10 23:10:00
380,7000,2022-10-10 23:20:00
548,700,2022-10-10 23:48:00
353,4285,2022-10-11 00:03:00
407,15000,2022-10-11 00:11:00
194,15000,2022-10-11 00:14:00
583,4000,2022-10-11 00:28:00
699,2000,2022-10-11 00:46:00
763,1500,2022-10-11 01:15:00
162,95000,2022-10-11 01:46:00
162,115000,2022-10-11 02:02:00
861,90000,2022-10-11 02:26:00
518,1400,2022-10-11 02:29:00
654,311,2022-10-11 02:44:00
82,23500,2022-10-11 03:01:00
99,320263,2022-10-11 03:03:00
587,160000,2022-10-11 03:14:00
263,9899,2022-10-11 03:35:00
11,3000,2022-10-11 03:45:00
920,44300,2022-10-11 03:49:00
754,3545,2022-10-11 04:01:00
663,3977,2022-10-11 04:44:00
795,2000,2022-10-11 04:47:00
972,5500,2022-10-11 05:15:00
625,39000,2022-10-11 05:29:00
649,1500,2022-10-11 05:43:00
104,6000,2022-10-11 05:50:00
634,267362,2022-10-11 05:57:00
599,8800,2022-10-11 05:58:00
931,20000,2022-10-11 06:03:00
50,3000,2022-10-11 06:08:00
634,272398,2022-10-11 06:27:00
725,20000,2022-10-11 06:32:00
132,11083,2022-10-11 06:42:00
373,7500,2022-10-11 06:57:00
518,125,2022-10-11 07:11:00
574,11600,2022-10-11 07:48:00
421,5100,2022-10-11 07:51:00
415,68361,2022-10-11 08:07:00
980,5000,2022-10-11 08:07:00
365,30464,2022-10-11 08:28:00
907,336,2022-10-11 08:50:00
517,10769,2022-10-11 08:54:00
773,8594,2022-10-11 09:27:00
559,80000,2022-10-11 09:36:00
218,25000,2022-10-11 09:43:00
796,11500,2022-10-11 09:44:00
60,20000,2022-10-11 09:58:00
47,8100,2022-10-11 10:03:00
822,12225,2022-10-11 10:04:00
314,5000,2022-10-11 10:14:00
82,1700,2022-10-11 10:50:00
628,9999,2022-10-11 11:04:00
401,8000,2022-10-11 11:09:00
234,4200,2022-10-11 11:09:00
421,10000,2022-10-11 11:35:00
797,4000,2022-10-11 11:47:00
39,40000,2022-10-11 11:51:00
222,8034,2022-10-11 12:17:00
944,1600,2022-10-11 12:18:00
164,110,2022-10-11 12:41:00
987,10000,2022-10-11 12:42:00
663,6536,2022-10-11 13:02:00
795,6000,2022-10-11 13:07:00
162,105000,2022-10-11 13:23:00
377,3850,2022-10-11 13:24:00
980,2250,2022-10-11 14:13:00
78,18900,2022-10-11 14:23:00
542,150,2022-10-11 14:31:00
653,21000,2022-10-11 14:36:00
907,1834,2022-10-11 14:42:00
471,9404,2022-10-11 14:54:00
784,6000,2022-10-11 15:14:00
628,4167,2022-10-11 15:29:00
922,2000,2022-10-11 15:56:00
193,40000,2022-10-11 16:09:00
985,4000,2022-10-11 16:19:00
299,4000,2022-10-11 16:27:00
843,2000,2022-10-11 16:28:00
565,125,2022-10-11 16:34:00
474,41000,2022-10-11 16:56:00
60,13000,2022-10-11 17:03:00
194,20000,2022-10-11 17:14:00
856,10000,2022-10-11 17:32:00
672,22500,2022-10-11 17:49:00
133,6000,2022-10-11 17:50:00
204,4997,2022-10-11 17:52:00
421,6600,2022-10-11 18:20:00
309,3000,2022-10-11 18:30:00
907,1886,2022-10-11 19:03:00
980,4300,2022-10-11 19:15:00
836,15000,2022-10-11 19:17:00
581,54285,2022-10-11 19:22:00
760,12250,2022-10-11 19:24:00
580,8225,2022-10-11 19:43:00
31,943,2022-10-11 19:59:00
972,1000,2022-10-11 20:19:00
2,120000,2022-10-11 20:23:00
39,15500,2022-10-11 20:33:00
663,11717,2022-10-11 20:36:00
196,15000,2022-10-11 21:10:00
411,290000,2022-10-11 21:11:00
422,5000,2022-10-11 21:29:00
12,650,2022-10-11 21:31:00
559,3000,2022-10-11 21:48:00
47,2633,2022-10-11 21:50:00
944,1500,2022-10-11 22:11:00
962,8945,2022-10-11 22:19:00
179,70000,2022-10-11 22:39:00
32,300,2022-10-11 22:41:00
618,15000,2022-10-11 22:47:00
819,11000,2022-10-11 22:56:00
936,5206,2022-10-11 23:14:00
157,24444,2022-10-11 23:18:00
51,17900,2022-10-11 23:28:00
502,6050,2022-10-11 23:32:00
920,9500,2022-10-12 00:23:00
518,100,2022-10-12 00:24:00
850,35000,2022-10-12 00:34:00
448,39000,2022-10-12 00:46:00
16,11365,2022-10-12 00:48:00
493,68500,2022-10-12 00:52:00
240,4000,2022-10-12 01:03:00
11,2500,2022-10-12 01:07:00
99,462661,2022-10-12 01:23:00
654,7881,2022-10-12 01:51:00
47,1882,2022-10-12 01:55:00
795,2600,2022-10-12 01:59:00
313,3000,2022-10-12 02:05:00
77,15000,2022-10-12 02:10:00
663,23980,2022-10-12 02:20:00
183,11000,2022-10-12 02:59:00
164,5200,2022-10-12 03:05:00
634,163124,2022-10-12 03:10:00
653,17000,2022-10-12 03:10:00
936,15230,2022-10-12 03:25:00
888,1899,2022-10-12 03:28:00
934,2000,2022-10-12 03:41:00
515,85000,2022-10-12 03:49:00
898,3876,2022-10-12 04:01:00
836,30000,2022-10-12 04:14:00
819,1000,2022-10-12 04:40:00
934,1000,2022-10-12 05:10:00
754,13128,2022-10-12 05:28:00
633,5000,2022-10-12 05:50:00
461,6000,2022-10-12 06:33:00
64,1600,2022-10-12 06:36:00
762,9000,2022-10-12 06:42:00
786,140000,2022-10-12 07:13:00
786,80000,2022-10-12 07:29:00
731,10000,2022-10-12 07:35:00
31,1200,2022-10-12 07:38:00
826,2528,2022-10-12 07:54:00
565,600,2022-10-12 07:57:00
922,20000,2022-10-12 08:03:00
174,4797,2022-10-12 08:13:00
518,500,2022-10-12 08:18:00
902,7000,2022-10-12 08:23:00
753,10000,2022-10-12 08:32:00
245,58000,2022-10-12 08:36:00
739,23500,2022-10-12 09:14:00
245,100000,2022-10-12 09:18:00
412,2300,2022-10-12 09:24:00
852,5650,2022-10-12 09:27:00
828,9499,2022-10-12 09:34:00
740,1200,2022-10-12 09:35:00
390,5000,2022-10-12 09:36:00
907,1884,2022-10-12 09:43:00
754,24558,2022-10-12 09:44:00
333,4450,2022-10-12 09:51:00
421,4600,2022-10-12 10:13:00
336,15000,2022-10-12 10:14:00
829,27000,2022-10-12 10:19:00
292,2943,2022-10-12 10:25:00
795,4000,2022-10-12 10:39:00
162,100000,2022-10-12 10:42:00
445,6054,2022-10-12 10:55:00
435,1400,2022-10-12 11:54:00
448,20000,2022-10-12 12:14:00
133,6800,2022-10-12 12:25:00
47,1320,2022-10-12 12:42:00
934,1000,2022-10-12 12:43:00
667,3291,2022-10-12 13:16:00
373,20000,2022-10-12 13:18:00
979,10000,2022-10-12 13:27:00
980,5900,2022-10-12 13:32:00
854,2457,2022-10-12 13:33:00
31,1300,2022-10-12 13:40:00
164,5016,2022-10-12 13:53:00
322,9150,2022-10-12 13:54:00
435,1200,2022-10-12 14:07:00
468,14000,2022-10-12 14:08:00
264,5000,2022-10-12 14:18:00
850,2000,2022-10-12 14:22:00
790,5500,2022-10-12 14:28:00
936,5533,2022-10-12 14:33:00
788,9144,2022-10-12 14:52:00
190,10452,2022-10-12 15:24:00
653,29000,2022-10-12 15:26:00
786,80000,2022-10-12 16:02:00
47,9462,2022-10-12 16:17:00
805,3000,2022-10-12 16:41:00
47,6000,2022-10-12 16:47:00
597,1975,2022-10-12 16:48:00
949,65000,2022-10-12 17:00:00
508,12000,2022-10-12 17:02:00
885,9500,2022-10-12 17:12:00
754,14090,2022-10-12 17:24:00
936,8756,2022-10-12 17:25:00
836,15000,2022-10-12 18:01:00
517,12016,2022-10-12 18:09:00
670,3000,2022-10-12 18:28:00
445,6800,2022-10-12 18:38:00
421,20000,2022-10-12 18:39:00
296,7500,2022-10-12 18:44:00
796,3000,2022-10-12 18:57:00
137,10000,2022-10-12 18:58:00
5,1500,2022-10-12 19:09:00
915,20000,2022-10-12 19:51:00
934,1500,2022-10-12 19:56:00
9,10640,2022-10-12 19:57:00
78,27000,2022-10-12 20:18:00
634,293907,2022-10-12 20:46:00
980,600,2022-10-12 20:48:00
78,10000,2022-10-12 20:50:00
816,19000,2022-10-12 20:56:00
992,109688,2022-10-12 21:00:00
888,7000,2022-10-12 21:16:00
114,10000,2022-10-12 21:17:00
785,155000,2022-10-12 21:53:00
408,25000,2022-10-12 22:09:00
625,15000,2022-10-12 23:03:00
795,1500,2022-10-12 23:17:00
633,17000,2022-10-13 00:21:00
913,30014,2022-10-13 00:44:00
380,5000,2022-10-13 00:55:00
412,4000,2022-10-13 00:58:00
139,8000,2022-10-13 01:06:00
167,2000,2022-10-13 01:18:00
365,47016,2022-10-13 01:30:00
748,20000,2022-10-13 01:35:00
412,2700,2022-10-13 01:49:00
682,121000,2022-10-13 01:50:00
422,10000,2022-10-13 01:51:00
536,3800,2022-10-13 02:00:00
47,3555,2022-10-13 03:29:00
190,9000,2022-10-13 03:39:00
213,7400,2022-10-13 03:46:00
972,600,2022-10-13 03:53:00
383,5000,2022-10-13 04:04:00
920,4000,2022-10-13 04:09:00
258,4000,2022-10-13 04:09:00
518,1400,2022-10-13 04:12:00
992,25000,2022-10-13 04:28:00
190,8040,2022-10-13 04:51:00
60,8000,2022-10-13 06:03:00
922,4000,2022-10-13 06:11:00
634,278369,2022-10-13 06:21:00
850,19000,2022-10-13 06:40:00
825,1450,2022-10-13 06:45:00
634,129233,2022-10-13 06:47:00
852,2720,2022-10-13 07:00:00
208,175000,2022-10-13 07:04:00
691,500,2022-10-13 07:14:00
912,1354,2022-10-13 07:22:00
972,1100,2022-10-13 07:23:00
784,1200,2022-10-13 07:27:00
559,20000,2022-10-13 07:33:00
788,30000,2022-10-13 07:51:00
502,15532,2022-10-13 08:03:00
474,4000,2022-10-13 08:16:00
920,52450,2022-10-13 08:26:00
920,11700,2022-10-13 08:52:00
843,12000,2022-10-13 08:58:00
666,2000,2022-10-13 09:01:00
78,59000,2022-10-13 09:14:00
137,25000,2022-10-13 09:27:00
889,4000,2022-10-13 09:27:00
691,2500,2022-10-13 09:37:00
612,7175,2022-10-13 09:56:00
45,26000,2022-10-13 09:56:00
194,15000,2022-10-13 09:58:00
742,32000,2022-10-13 10:05:00
308,10000,2022-10-13 10:13:00
612,10000,2022-10-13 10:15:00
99,25452,2022-10-13 10:32:00
309,3000,2022-10-13 10:37:00
985,18000,2022-10-13 10:39:00
168,20000,2022-10-13 10:51:00
980,850,2022-10-13 10:52:00
296,12232,2022-10-13 11:45:00
164,4500,2022-10-13 11:51:00
538,8558,2022-10-13 11:58:00
889,7500,2022-10-13 12:25:00
31,4000,2022-10-13 12:45:00
93,18000,2022-10-13 13:09:00
615,1000,2022-10-13 13:20:00
615,1000,2022-10-13 13:35:00
841,6000,2022-10-13 13:47:00
667,3026,2022-10-13 14:01:00
884,58400,2022-10-13 14:05:00
273,8839,2022-10-13 14:16:00
980,3000,2022-10-13 14:36:00
944,1000,2022-10-13 14:46:00
852,6150,2022-10-13 14:56:00
749,20000,2022-10-13 14:58:00
421,8200,2022-10-13 14:59:00
47,7000,2022-10-13 15:46:00
78,10000,2022-10-13 15:55:00
142,43400,2022-10-13 16:03:00
208,10000,2022-10-13 16:07:00
518,1828,2022-10-13 16:18:00
59,7423,2022-10-13 16:20:00
827,2000,2022-10-13 16:30:00
536,4120,2022-10-13 16:41:00
164,5000,2022-10-13 16:50:00
190,4000,2022-10-13 16:56:00
365,12522,2022-10-13 17:15:00
194,10000,2022-10-13 17:43:00
78,20000,2022-10-13 18:02:00
989,16000,2022-10-13 18:14:00
521,10000,2022-10-13 18:15:00
449,16159,2022-10-13 19:11:00
809,2500,2022-10-13 19:14:00
93,77000,2022-10-13 19:20:00
716,6000,2022-10-13 19:22:00
553,9000,2022-10-13 19:50:00
264,3500,2022-10-13 19:51:00
699,6500,2022-10-13 19:59:00
898,3844,2022-10-13 20:10:00
852,8850,2022-10-13 20:12:00
518,3000,2022-10-13 20:20:00
509,3449,2022-10-13 20:20:00
760,22000,2022-10-13 20:21:00
637,5000,2022-10-13 20:29:00
888,1075,2022-10-13 20:30:00
836,20000,2022-10-13 20:39:00
342,4000,2022-10-13 20:51:00
567,4266,2022-10-13 21:02:00
468,5000,2022-10-13 21:03:00
157,17777,2022-10-13 21:28:00
537,40000,2022-10-13 21:51:00
740,47380,2022-10-13 21:58:00
907,1784,2022-10-13 22:01:00
45,5000,2022-10-13 22:11:00
390,22000,2022-10-13 22:13:00
845,39740,2022-10-13 22:16:00
992,80000,2022-10-13 22:29:00
790,3700,2022-10-13 22:36:00
634,285394,2022-10-13 22:38:00
164,4950,2022-10-13 23:04:00
946,35000,2022-10-13 23:27:00
74,1200,2022-10-13 23:34:00
82,66000,2022-10-13 23:39:00
657,3595,2022-10-14 00:10:00
351,2317,2022-10-14 00:39:00
370,20000,2022-10-14 00:40:00
421,37100,2022-10-14 00:52:00
422,1000,2022-10-14 00:57:00
625,8000,2022-10-14 01:09:00
884,62500,2022-10-14 01:18:00
637,8000,2022-10-14 01:25:00
82,24000,2022-10-14 02:16:00
82,23200,2022-10-14 02:25:00
246,11000,2022-10-14 02:31:00
412,2000,2022-10-14 02:45:00
296,20000,2022-10-14 03:07:00
200,10000,2022-10-14 03:08:00
441,11000,2022-10-14 03:11:00
19,16000,2022-10-14 03:14:00
852,3769,2022-10-14 03:20:00
920,4300,2022-10-14 03:28:00
836,10000,2022-10-14 03:31:00
564,10843,2022-10-14 03:49:00
78,32000,2022-10-14 03:50:00
82,6000,2022-10-14 03:52:00
47,3555,2022-10-14 03:56:00
850,2500,2022-10-14 03:57:00
168,8000,2022-10-14 04:05:00
164,1815,2022-10-14 04:29:00
972,2000,2022-10-14 04:56:00
915,50000,2022-10-14 05:22:00
380,5000,2022-10-14 05:23:00
369,32000,2022-10-14 05:27:00
845,36000,2022-10-14 05:33:00
47,2700,2022-10-14 05:37:00
335,20000,2022-10-14 05:46:00
763,4200,2022-10-14 06:01:00
11,6000,2022-10-14 06:19:00
637,3400,2022-10-14 06:34:00
927,9999,2022-10-14 06:42:00
292,5893,2022-10-14 06:47:00
852,2144,2022-10-14 07:00:00
99,66151,2022-10-14 07:01:00
45,16000,2022-10-14 07:02:00
673,300,2022-10-14 07:06:00
497,16671,2022-10-14 07:31:00
634,100000,2022-10-14 07:55:00
2,46689,2022-10-14 08:00:00
185,1000,2022-10-14 08:03:00
920,16000,2022-10-14 08:13:00
